CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
52481,0,5,Mobile Phone,1,9,Debit Card,Male,3,4,Mobile Phone,2,Married,2,1,19,2,3,3,152,4,42.2,0,0,98,2260.838889,0.004040404,0.007070707,32.9346011,0,Nov,2,4,1,3,Returning_Visitor,FALSE
52482,0,7,Computer,1,12,Debit Card,Female,4,4,Fashion,4,Divorced,8,0,12,3,2,9,244,5,266,0,0,29,730.35,0.006060606,0.026262626,32.91300914,0,Nov,4,1,8,1,Returning_Visitor,FALSE
52483,0,13,Mobile Phone,1,17,Credit Card,Male,3,4,Grocery,5,Divorced,3,1,15,12,12,11,296,0,0,0,0,7,723,0,0.028571429,32.90611766,0,Dec,2,2,4,1,Returning_Visitor,TRUE
52484,0,17,Computer,1,17,Debit Card,Female,3,4,Mobile Phone,2,Single,2,0,20,1,2,8,150,0,0,0,0,3,275,0,0.05,32.89701477,0,Oct,3,2,2,2,Returning_Visitor,FALSE
52485,0,23,Mobile Phone,1,7,Cash on Delivery,Female,3,5,Grocery,3,Single,9,1,13,1,2,8,265,1,16,0,0,44,2939.625,0,0.002222222,32.81205711,0,Nov,2,2,8,2,Returning_Visitor,FALSE
52486,0,1,Mobile Phone,1,12,Debit Card,Female,3,4,Mobile Phone,4,Single,3,1,13,1,2,3,150,4,98,4,216,17,1243.5,0,0.008695652,32.80852174,0,May,1,1,2,2,Returning_Visitor,FALSE
52487,0,6,Mobile Phone,3,15,Cash on Delivery,Female,4,5,Laptop & Accessory,4,Divorced,3,1,12,7,12,10,177,2,61.16666667,0,0,47,901.25,0.008333333,0.025,32.799375,0,May,2,4,6,4,Returning_Visitor,FALSE
52488,0,1,Mobile Phone,3,9,Debit Card,Male,4,4,Laptop & Accessory,3,Single,3,1,12,2,2,5,170,0,0,1,426.2,10,157.0666667,0,0.016666667,32.73061637,0,Jul,2,2,3,2,Returning_Visitor,FALSE
52489,0,5,Mobile Phone,3,14,E wallet,Male,4,4,Laptop & Accessory,2,Married,6,0,13,1,2,8,200,3,101.6666667,0,0,22,2250.083333,0,0.019565217,32.70730435,0,May,2,4,4,1,Returning_Visitor,FALSE
52490,0,6,Mobile Phone,1,9,Credit Card,Female,4,3,Laptop & Accessory,2,Single,9,0,17,2,2,8,176,3,33.2,0,0,10,278.4333333,0.007142857,0.026190476,32.70034468,0,Jul,2,2,6,1,Returning_Visitor,FALSE
52491,0,4,Mobile Phone,1,35,Credit Card,Female,4,4,Laptop & Accessory,2,Divorced,3,0,14,1,2,10,183,9,88.60416667,0,0,114,2997.00203,0,0.005989942,32.56725746,0,Nov,2,4,2,2,Returning_Visitor,FALSE
52492,0,5,Computer,1,14,Debit Card,Female,3,5,Fashion,3,Divorced,3,0,25,4,9,3,214,0,0,0,0,18,587.7333333,0,0.022222222,32.52380772,0,Nov,2,2,7,4,Returning_Visitor,TRUE
52493,0,13,Computer,1,6,Credit Card,Male,3,5,Others,2,Divorced,3,0,15,10,14,4,318,3,28,0,0,20,633.75,0,0.019047619,32.43717827,0,Dec,2,10,1,1,Returning_Visitor,TRUE
52494,0,7,Computer,3,17,E wallet,Male,3,5,Laptop & Accessory,2,Single,5,0,15,2,2,2,172,0,0,5,924,45,3198.186667,0.004,0.016363636,32.41773364,0,Oct,2,6,4,2,Returning_Visitor,FALSE
52495,0,21,Mobile Phone,1,12,Debit Card,Male,3,4,Others,3,Divorced,6,0,15,1,2,2,308,0,0,0,0,10,338.5,0,0.02,32.382,0,May,2,2,2,1,Returning_Visitor,FALSE
52496,0,17,Computer,1,17,Debit Card,Female,3,5,Laptop & Accessory,3,Married,3,0,12,1,2,1,178,6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0,Dec,3,2,1,2,Returning_Visitor,TRUE
52497,0,1,Computer,3,7,E wallet,Male,4,4,Laptop & Accessory,4,Divorced,2,1,14,1,2,5,188,1,20,0,0,18,375.5547619,0,0.0125,32.3171163,0,Nov,2,2,5,3,Returning_Visitor,FALSE
52498,0,28,Computer,1,27,Debit Card,Female,3,4,Laptop & Accessory,3,Single,5,0,13,2,2,4,174,5,156.2,0,0,22,742,0,0.007407407,32.22252197,0,Sep,1,1,3,5,Returning_Visitor,TRUE
52499,0,17,Mobile Phone,1,14,Debit Card,Female,3,4,Fashion,5,Divorced,10,0,17,2,2,3,225,6,137.9166667,0,0,92,3163.14329,0.001075269,0.0095145,32.22246226,0,Nov,2,2,1,1,Returning_Visitor,FALSE
52500,0,19,Mobile Phone,1,15,UPI,Male,4,4,Laptop & Accessory,2,Divorced,11,0,15,8,10,9,162,0,0,1,21,15,498.5,0,0.026666667,32.1908,0,May,2,4,1,2,Returning_Visitor,FALSE
52501,0,14,Mobile Phone,3,7,Credit Card,Male,3,6,Laptop & Accessory,2,Divorced,4,1,23,2,2,3,200,1,69.5,0,0,16,895.8095238,0,0.004444444,32.14213333,0.6,May,3,2,2,6,Returning_Visitor,FALSE
52502,0,3,Mobile Phone,1,16,UPI,Male,2,5,Mobile Phone,2,Single,2,0,18,3,3,3,165,7,184.9333333,4,277.5,70,3993.135714,0.006,0.014539683,32.09724943,0,Nov,3,2,1,2,Returning_Visitor,TRUE
52503,0,4,Mobile Phone,3,12,E wallet,Female,2,5,Laptop & Accessory,3,Married,3,0,14,1,2,3,186,2,158,0,0,12,751.5,0,0.014285714,32.02714286,0,May,2,2,1,2,Returning_Visitor,FALSE
52504,0,1,Mobile Phone,3,15,E wallet,Female,3,4,Laptop & Accessory,4,Divorced,3,0,19,1,2,8,187,5,68,2,9,32,1195.583333,0.01981982,0.036486486,32.0201901,0,Nov,2,5,3,2,Returning_Visitor,FALSE
52505,0,11,Mobile Phone,1,12,Credit Card,Male,4,4,Laptop & Accessory,2,Married,9,0,17,1,2,5,188,6,177.6,0,0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,Oct,4,1,1,2,Returning_Visitor,FALSE
52506,0,12,Mobile Phone,1,22,Debit Card,Male,4,5,Fashion,2,Married,2,1,15,2,2,10,240,4,82,0,0,13,242,0,0.018181818,31.98,0,May,1,2,8,3,Returning_Visitor,FALSE
52507,0,5,Mobile Phone,1,14,Credit Card,Female,3,4,Fashion,2,Single,3,1,15,3,5,11,196,4,108.5333333,0,0,23,411.4666667,0.051851852,0.072469136,31.91414045,0,Sep,1,1,3,2,Returning_Visitor,FALSE
52508,0,3,Mobile Phone,3,17,E wallet,Female,3,5,Laptop & Accessory,4,Married,3,1,15,1,2,8,208,1,0,0,0,53,1170.733333,0.007272727,0.025454545,31.90320066,0,Aug,2,4,2,3,Returning_Visitor,FALSE
52509,0,9,Mobile Phone,1,12,Cash on Delivery,Male,4,4,Fashion,4,Single,2,0,14,1,2,14,206,6,72.01960784,4,343,157,4461.28524,8.08E-05,0.007018826,31.85608032,0,Dec,2,4,3,2,Returning_Visitor,FALSE
52510,0,1,Mobile Phone,1,33,Debit Card,Male,3,4,Mobile Phone,2,Married,3,0,13,2,2,3,154,0,0,0,0,24,1010.25,0.008333333,0.016666667,31.81967723,0,Dec,3,2,8,2,Returning_Visitor,FALSE
52511,0,15,Mobile Phone,1,13,Credit Card,Male,4,5,Laptop & Accessory,4,Single,8,1,16,2,2,3,185,1,9,1,49,25,2454.45,0,0.015384615,31.75846154,0,May,2,2,9,6,Returning_Visitor,FALSE
52512,0,21,Computer,3,11,Credit Card,Male,3,4,Laptop & Accessory,3,Single,5,0,20,1,2,1,155,2,30.5,2,18,15,1518.097619,0,0.031764706,31.75764706,0,May,2,2,8,2,Returning_Visitor,FALSE
52513,0,16,Mobile Phone,1,30,Debit Card,Female,3,4,Grocery,2,Single,4,0,15,1,2,1,285,6,174.75,2,123,33,773.2566667,0.010810811,0.022972973,31.74373458,0,Nov,3,2,1,2,Returning_Visitor,FALSE
52514,0,3,Computer,3,9,Debit Card,Male,4,4,Laptop & Accessory,3,Divorced,3,0,15,2,2,3,171,3,250.8,2,270.6,20,1424.4,0,0,31.72080812,0,Nov,2,2,5,5,Returning_Visitor,FALSE
52515,0,16,Mobile Phone,2,9,Cash on Delivery,Male,3,4,Mobile Phone,3,Married,2,1,12,2,2,1,152,16,485.9065934,2,19,42,753.6373626,0,0.011568627,31.63684138,0,Nov,2,2,1,8,Returning_Visitor,FALSE
52516,0,6,Mobile Phone,1,9,Credit Card,Female,4,4,Mobile Phone,4,Divorced,3,0,14,1,2,8,149,5,143.8333333,1,55,19,1762.5,0,0.013461538,31.54642738,0,Mar,3,2,1,2,Returning_Visitor,FALSE
52517,0,22,Mobile Phone,3,36,Credit Card,Female,4,4,Fashion,3,Divorced,5,0,22,1,2,1,250,1,15.2,0,0,11,201.6333333,0.005555556,0.05,31.49043616,0,June,2,2,5,2,Returning_Visitor,FALSE
52518,0,11,Mobile Phone,1,13,Credit Card,Male,3,3,Laptop & Accessory,5,Married,6,1,14,3,7,8,185,5,53.3,0,0,4,102.2,0,0.025,31.44363136,0,Oct,2,2,6,2,Returning_Visitor,FALSE
52519,0,4,Computer,3,32,Cash on Delivery,Female,3,4,Laptop & Accessory,3,Divorced,9,1,13,2,3,3,172,0,0,0,0,27,2514.25,0,0.006666667,31.40784,0,May,2,2,3,5,Returning_Visitor,FALSE
52520,0,1,Mobile Phone,3,7,Debit Card,Male,3,4,Laptop & Accessory,3,Divorced,3,0,18,3,8,8,178,0,0,5,161.5,60,2789.166667,0,0.005026455,31.31885714,0,May,2,2,6,2,Returning_Visitor,FALSE
52521,0,16,Mobile Phone,1,9,UPI,Male,4,5,Laptop & Accessory,2,Single,5,0,24,1,2,1,193,0,0,0,0,14,510.5,0,0.015384615,31.3094364,0,Mar,2,2,1,2,Returning_Visitor,FALSE
52522,0,10,Computer,3,7,Credit Card,Female,3,4,Laptop & Accessory,2,Single,6,0,16,2,2,1,192,0,0,0,0,15,728.2,0,0.023076923,31.22,0,May,3,2,8,4,Returning_Visitor,FALSE
52523,0,10,Computer,3,10,Credit Card,Male,3,5,Fashion,2,Divorced,6,0,12,1,2,3,222,0,0,0,0,20,528,0,0.0075,31.1904,0.6,May,2,2,1,4,Returning_Visitor,FALSE
52524,0,31,Mobile Phone,1,7,Credit Card,Male,3,4,Laptop & Accessory,3,Divorced,4,0,12,2,2,3,193,1,47,0,0,5,388,0,0.04,31.188,0,Mar,1,1,7,3,Returning_Visitor,TRUE
52525,0,14,Mobile Phone,1,17,Debit Card,Female,3,3,Mobile Phone,3,Divorced,5,1,14,1,2,8,147,6,190.2857143,6,609,47,2989.494048,0,0.004813218,30.897985,0,Mar,2,2,1,8,Returning_Visitor,TRUE
52526,0,1,Computer,3,16,Credit Card,Male,3,4,Mobile Phone,2,Single,3,0,25,1,3,3,151,0,0,0,0,30,586.5333333,0,0.003448276,30.87724138,0.2,May,2,2,2,2,Returning_Visitor,FALSE
52527,0,11,Mobile Phone,1,17,Credit Card,Female,4,4,Mobile Phone,5,Divorced,8,0,21,2,2,4,160,10,215.244507,2,245.1714286,101,3558.576942,0.008636364,0.012040588,30.87227217,0,Sep,3,2,1,2,Returning_Visitor,TRUE
52528,0,20,Computer,1,14,Credit Card,Female,2,4,Laptop & Accessory,3,Divorced,4,0,15,1,2,1,178,5,140,0,0,21,839.4166667,0.011594203,0.008695652,30.83748589,0,Dec,3,2,3,1,Returning_Visitor,FALSE
52529,0,24,Mobile Phone,1,17,Cash on Delivery,Male,4,5,Fashion,2,Single,8,0,16,1,2,3,230,1,11.83333333,2,27,31,424.75,0.019047619,0.039292517,30.81857956,0,Nov,2,2,3,1,Returning_Visitor,FALSE
52530,0,5,Mobile Phone,1,16,Debit Card,Male,3,5,Mobile Phone,4,Single,2,1,17,2,3,3,152,7,78.3,5,120,87,1363.263492,0.004301075,0.008090118,30.80927957,0.6,May,2,2,3,2,Returning_Visitor,FALSE
52531,0,3,Mobile Phone,1,30,Debit Card,Male,3,4,Mobile Phone,2,Single,11,0,17,2,2,3,147,9,174.475,0,0,43,895.9731685,0,0.009929078,30.66624113,0,May,1,2,6,2,Returning_Visitor,FALSE
52532,0,9,Mobile Phone,1,16,Debit Card,Male,4,5,Laptop & Accessory,4,Single,11,0,20,2,2,1,190,3,26,0,0,19,576.0833333,0.009090909,0.018181818,30.65045455,0,Mar,2,2,2,1,Returning_Visitor,TRUE
52533,0,1,Mobile Phone,1,7,Credit Card,Male,3,4,Mobile Phone,4,Married,3,0,12,1,2,5,163,9,116.5416667,4,208.6666667,57,1813.250382,0.003030303,0.011897547,30.60955642,0,Nov,1,2,1,2,Returning_Visitor,FALSE
52534,0,2,Mobile Phone,3,16,Debit Card,Male,4,4,Laptop & Accessory,2,Single,3,0,17,2,2,8,178,2,683,0,0,16,1215.766667,0,0.005882353,30.57647059,0,May,2,2,1,4,Returning_Visitor,FALSE
52535,0,23,Mobile Phone,1,14,UPI,Male,3,5,Fashion,3,Single,10,0,25,2,2,1,170,1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,Nov,2,2,1,4,Returning_Visitor,FALSE
52536,0,25,Mobile Phone,3,21,Debit Card,Female,3,4,Laptop & Accessory,2,Divorced,6,0,12,1,2,8,174,4,69,0,0,20,1180,0,0.009090909,30.52636364,0,May,2,2,6,3,Returning_Visitor,FALSE
52537,0,10,Mobile Phone,1,9,Debit Card,Female,4,4,Mobile Phone,3,Divorced,6,0,14,2,3,3,150,1,32.33333333,1,56,62,2414.9,0,0.002222222,30.4615873,0,May,2,2,9,2,Returning_Visitor,FALSE
52538,0,29,Mobile Phone,1,9,Debit Card,Female,4,4,Grocery,2,Single,4,1,14,1,2,3,292,0,0,3,36,23,660.4047619,0.016,0.025,30.3236,0.6,May,1,1,1,4,Returning_Visitor,FALSE
52539,0,1,Mobile Phone,3,17,E wallet,Female,4,4,Laptop & Accessory,3,Married,3,1,13,1,2,4,168,0,0,0,0,15,1134.455556,0,0.001333333,30.30681247,0,Dec,2,4,1,2,Returning_Visitor,FALSE
52540,0,4,Mobile Phone,3,9,Cash on Delivery,Male,4,4,Mobile Phone,4,Divorced,3,0,19,2,2,1,150,5,230.25,2,135,27,517.3928571,0,0.011458333,30.269375,0,May,2,2,4,2,Returning_Visitor,TRUE
52541,0,1,Mobile Phone,1,18,Credit Card,Female,3,4,Mobile Phone,4,Divorced,3,0,14,2,2,3,147,1,0,0,0,9,336.8833333,0,0.04,30.21969637,0,Sep,1,2,6,4,Returning_Visitor,FALSE
52542,0,10,Mobile Phone,3,9,Credit Card,Male,4,5,Fashion,3,Divorced,3,0,14,10,10,1,201,6,513.8333333,0,0,33,2690.333333,0,0.01754386,30.21878011,0,Nov,2,4,1,2,Returning_Visitor,FALSE
52543,0,11,Mobile Phone,1,21,Debit Card,Female,4,4,Mobile Phone,5,Married,3,0,13,4,13,18,155,0,0,0,0,3,294.7,0,0,30.20357704,0,Nov,3,6,3,2,Returning_Visitor,TRUE
52544,0,14,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,4,Married,9,0,13,1,2,4,182,1,21.2,0,0,24,1123.246667,0,0.017391304,30.04921703,0,Sep,2,2,3,2,Returning_Visitor,FALSE
52545,0,16,Mobile Phone,1,7,Debit Card,Female,4,4,Mobile Phone,5,Married,5,0,17,2,2,3,151,4,324.5,0,0,30,1456.783333,0,0.009019608,30.01288235,0,May,2,2,4,2,Returning_Visitor,FALSE
52546,0,11,Mobile Phone,1,17,Debit Card,Male,3,4,Laptop & Accessory,4,Single,4,1,13,1,2,2,167,3,137,4,219,22,924,0.007142857,0.028571429,29.90282143,0.2,May,2,2,9,2,Returning_Visitor,FALSE
52547,0,17,Mobile Phone,1,19,Debit Card,Male,3,5,Grocery,4,Married,3,0,12,1,4,10,268,0,0,1,25,15,412.8333333,0,0.006666667,29.848,0,May,2,4,1,4,Returning_Visitor,FALSE
52548,0,14,Mobile Phone,1,9,Credit Card,Female,4,5,Laptop & Accessory,3,Divorced,8,0,23,2,2,1,159,10,252.5,2,506,14,289.6666667,0,0.021212121,29.77418182,0,May,2,4,4,2,Returning_Visitor,FALSE
52549,0,28,Mobile Phone,1,12,Credit Card,Male,3,4,Others,5,Divorced,6,0,15,2,2,3,319,1,10,0,0,9,700,0,0.011111111,29.62188989,0,Dec,2,2,9,10,Returning_Visitor,FALSE
52550,0,8,Computer,3,11,E wallet,Female,4,4,Laptop & Accessory,3,Divorced,11,0,16,2,2,3,190,5,211.05,0,0,75,3275.113333,0,0.009824561,29.61151281,0,Aug,4,1,1,3,Returning_Visitor,FALSE
52551,0,5,Mobile Phone,1,14,Credit Card,Female,3,4,Laptop & Accessory,5,Divorced,3,0,13,4,4,13,168,2,33.5,0,0,23,833.6695513,0.009090909,0.012947658,29.38287135,0,Dec,2,2,1,2,Returning_Visitor,FALSE
52552,0,17,Computer,1,28,Credit Card,Male,4,4,Mobile Phone,2,Divorced,9,0,21,1,2,3,148,7,170,0,0,27,1342.666667,0.003333333,0.023333333,29.35629782,0,Mar,2,2,1,3,Returning_Visitor,FALSE
52553,0,17,Mobile Phone,1,15,UPI,Female,4,4,Laptop & Accessory,3,Married,6,1,15,1,2,3,170,1,8.214285714,3,62.5,166,9666.857845,0.002380952,0.012980504,29.34770837,0,Nov,2,2,1,2,Returning_Visitor,FALSE
52554,0,1,Mobile Phone,3,11,Debit Card,Female,3,5,Laptop & Accessory,2,Single,3,1,12,1,2,4,170,0,0,0,0,9,464,0,0.022222222,29.31555556,0,May,2,2,1,2,Returning_Visitor,FALSE
52555,0,11,Computer,1,32,Credit Card,Female,4,4,Laptop & Accessory,3,Divorced,5,1,16,4,11,8,169,2,18,0,0,15,756.3333333,0.0125,0.0625,29.24325,0,Mar,2,10,3,1,Returning_Visitor,FALSE
52556,0,5,Mobile Phone,1,7,Debit Card,Male,4,5,Mobile Phone,5,Divorced,3,0,13,1,4,3,147,2,48.5,0,0,53,2438.075,0.005357143,0.017261905,29.04476648,0,Nov,2,2,1,6,Returning_Visitor,TRUE
52557,0,13,Computer,1,7,Debit Card,Male,3,4,Others,3,Married,3,1,15,1,2,7,317,0,0,0,0,7,211.6333333,0,0,28.80119616,0,Aug,1,1,1,5,Returning_Visitor,FALSE
52558,0,30,Computer,3,13,Debit Card,Female,3,3,Grocery,5,Divorced,11,0,12,3,2,8,257,5,98.75,0,0,126,6085.002381,0,0.004264323,28.79847144,0,Nov,2,2,1,2,Returning_Visitor,FALSE
52559,0,4,Mobile Phone,3,19,Cash on Delivery,Female,3,4,Laptop & Accessory,3,Single,2,0,12,4,5,5,191,1,337,1,39,16,630.5,0,0.00625,28.794,0,May,3,2,1,11,Returning_Visitor,TRUE
52560,0,15,Mobile Phone,3,7,E wallet,Male,3,3,Fashion,5,Divorced,3,0,17,2,2,8,209,1,112.8,0,0,8,543.7333333,0,0.011111111,28.69843548,0,Oct,1,1,6,2,Returning_Visitor,TRUE
52561,0,2,Mobile Phone,1,24,Credit Card,Male,4,4,Laptop & Accessory,5,Married,3,0,13,1,2,9,171,1,41.33333333,0,0,44,3227.5,0,0.004651163,28.53153488,0.6,May,2,2,4,13,Returning_Visitor,FALSE
52562,0,26,Mobile Phone,1,10,Credit Card,Male,3,5,Fashion,3,Divorced,4,1,15,1,2,5,205,7,421.25,0,0,59,1945.896667,0.012239583,0.010578704,28.52919049,0,June,2,6,1,20,Returning_Visitor,FALSE
52563,0,19,Mobile Phone,1,17,Debit Card,Male,4,4,Mobile Phone,2,Divorced,5,0,22,2,2,3,152,4,100.0666667,0,0,30,310.3355556,0,0.000480769,28.52395644,0,Jul,2,2,5,2,Returning_Visitor,TRUE
52564,0,26,Mobile Phone,1,11,Debit Card,Female,2,4,Grocery,2,Divorced,4,0,14,1,2,5,291,9,250.2222222,5,343.875,82,5076.380556,0,0.010982424,28.41708136,0,Dec,3,2,1,13,Returning_Visitor,FALSE
52565,0,16,Computer,1,36,Debit Card,Female,4,4,Laptop & Accessory,3,Married,4,0,12,2,2,3,171,4,151,0,0,30,1547.233333,0,0.012121212,28.40448178,0,Sep,2,2,2,2,Returning_Visitor,TRUE
52566,0,4,Mobile Phone,1,9,Debit Card,Female,3,6,Laptop & Accessory,2,Single,4,0,21,1,2,3,186,3,296,0,0,9,394.5,0,0.005555556,28.39833333,0,May,2,2,8,2,Returning_Visitor,TRUE
52567,0,31,Mobile Phone,1,14,Debit Card,Female,3,4,Others,5,Divorced,7,0,15,1,12,11,321,1,16,0,0,27,1240.916667,0,0.009259259,28.39335492,0,Mar,2,2,3,1,Returning_Visitor,FALSE
52568,0,20,Mobile Phone,1,25,Credit Card,Female,3,4,Laptop & Accessory,3,Married,4,0,15,1,2,9,173,6,65,2,243,19,681.6190476,0,0.011794872,28.29538462,1,May,2,2,1,2,Returning_Visitor,TRUE
52569,0,16,Computer,1,35,Cash on Delivery,Female,3,5,Laptop & Accessory,2,Divorced,2,0,12,1,2,5,170,2,15,0,0,19,523.25,0.0375,0.046666667,28.18955966,0,Nov,3,2,1,8,Returning_Visitor,FALSE
52570,0,12,Computer,1,9,Debit Card,Male,3,4,Mobile Phone,2,Divorced,3,1,24,2,2,1,142,5,200.5,0,0,49,837.4166667,0,0.008333333,28.16275,0,May,2,2,1,3,Returning_Visitor,FALSE
52571,0,14,Mobile Phone,3,9,Debit Card,Female,4,4,Others,3,Divorced,2,0,15,1,2,13,305,1,75,0,0,19,1773.375,0.011764706,0.030392157,28.11635484,0,Nov,2,2,1,13,Returning_Visitor,FALSE
52572,0,1,Mobile Phone,1,30,Debit Card,Female,3,4,Mobile Phone,2,Married,3,0,23,2,2,3,154,4,181.5,0,0,34,2265.571429,0,0.018018018,28.11367347,0,Nov,4,1,3,1,Returning_Visitor,TRUE
52573,0,4,Computer,1,10,Debit Card,Male,3,4,Mobile Phone,2,Divorced,6,0,16,1,2,5,146,6,618.0666667,0,0,50,1342.083333,0,0.004385965,28.06804986,0,June,2,2,6,11,Returning_Visitor,FALSE
52574,0,3,Mobile Phone,1,10,Credit Card,Male,4,5,Fashion,3,Divorced,3,0,19,2,2,8,244,1,69,0,0,8,423,0,0.025,28.05094335,0,Mar,2,4,1,8,Returning_Visitor,FALSE
52575,0,4,Computer,3,29,UPI,Female,4,4,Fashion,5,Divorced,2,0,12,3,8,9,209,0,0,0,0,19,806.8333333,0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,FALSE
52576,0,31,Mobile Phone,3,36,E wallet,Male,3,5,Grocery,2,Married,5,0,13,1,2,1,266,3,154,0,0,8,422.08,0,0.035185185,27.93478267,0,Jul,1,1,4,4,Returning_Visitor,FALSE
52577,0,24,Mobile Phone,1,36,Debit Card,Male,3,5,Grocery,3,Divorced,2,0,15,12,16,8,295,0,0,0,0,9,153.2,0.02,0.06,27.8892456,0,Aug,2,2,7,13,Returning_Visitor,FALSE
52578,0,4,Computer,1,9,Credit Card,Female,3,4,Mobile Phone,2,Single,2,0,15,6,7,8,151,2,73.95833333,0,0,17,864.9983333,0.025,0.0375,27.83116147,0,Sep,3,2,4,1,Returning_Visitor,FALSE
52579,0,31,Computer,3,35,E wallet,Female,4,5,Fashion,5,Divorced,6,0,20,14,14,3,228,1,116,0,0,22,1245.6,0.008695652,0.030434783,27.81913043,0,May,1,1,3,4,Returning_Visitor,TRUE
52580,0,21,Mobile Phone,1,9,Credit Card,Female,4,4,Laptop & Accessory,2,Married,7,0,14,1,2,5,176,0,0,0,0,8,1004.5,0,0.05,27.77725875,0,Dec,1,1,4,1,Returning_Visitor,FALSE
52581,0,20,Mobile Phone,1,9,Debit Card,Male,3,4,Grocery,3,Divorced,8,0,15,1,2,2,304,3,180,0,0,12,1436.5,0,0.013333333,27.75904925,0,Mar,2,2,2,2,Returning_Visitor,TRUE
52582,0,9,Mobile Phone,1,29,Debit Card,Male,3,6,Mobile Phone,3,Single,2,0,16,3,5,4,167,4,46.45833333,0,0,82,2875.615909,0,0.007267442,27.75787044,0,Nov,2,4,3,1,Returning_Visitor,FALSE
52583,0,28,Mobile Phone,1,15,Debit Card,Female,3,4,Laptop & Accessory,3,Single,9,0,12,2,2,1,163,3,86.95,6,173.2,17,481.31,0,0,27.69500776,0,Nov,2,2,9,20,Returning_Visitor,FALSE
52584,0,8,Mobile Phone,1,9,Debit Card,Male,4,5,Mobile Phone,3,Married,5,0,13,6,6,8,153,5,176,0,0,15,537.2,0.011764706,0.023529412,27.664,0.6,May,2,2,2,6,Returning_Visitor,FALSE
52585,0,20,Mobile Phone,3,17,E wallet,Female,4,5,Fashion,2,Divorced,4,1,20,2,2,3,216,8,580.2,1,145.6,48,2734.966667,0,0.007692308,27.60143046,0,Oct,2,2,4,5,Returning_Visitor,FALSE
52586,0,5,Mobile Phone,1,16,Debit Card,Male,3,4,Fashion,4,Married,3,0,26,2,2,9,231,3,118.6666667,0,0,17,694,0.003703704,0.008333333,27.45138186,0,Mar,3,2,1,2,Returning_Visitor,TRUE
52587,0,4,Mobile Phone,3,14,E wallet,Male,3,4,Mobile Phone,4,Single,2,0,15,2,2,3,155,2,51,2,99.5,35,1475.266667,0.006944444,0.024867725,27.44491667,0,May,2,4,2,4,Returning_Visitor,TRUE
52588,0,9,Mobile Phone,1,23,Debit Card,Male,4,4,Fashion,3,Divorced,6,1,13,1,2,1,201,16,284.85,0,0,276,4758.380638,0.001034483,0.007306262,27.43209507,0,May,4,1,3,1,Returning_Visitor,TRUE
52589,0,16,Computer,1,12,UPI,Male,4,4,Mobile Phone,3,Divorced,6,0,18,3,3,1,146,7,75.05,0,0,31,489.1452381,0.011111111,0.022222222,27.38224222,0,Mar,2,2,5,2,Returning_Visitor,TRUE
52590,0,10,Computer,3,17,Credit Card,Male,3,4,Fashion,2,Single,3,0,15,2,10,3,225,0,0,0,0,11,192.45,0.036363636,0.040909091,27.31510469,0,Oct,3,2,1,1,Returning_Visitor,TRUE
52591,0,22,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,2,Divorced,4,0,15,5,7,8,166,4,63.33333333,0,0,13,556.6666667,0,0.001666667,27.3063666,0,Mar,1,1,1,2,Returning_Visitor,FALSE
52592,0,29,Mobile Phone,3,25,Debit Card,Female,3,4,Grocery,4,Single,5,0,15,1,8,8,293,0,0,0,0,24,1163.266667,0.061111111,0.083333333,27.287869,0,Oct,1,1,4,1,Returning_Visitor,TRUE
52593,0,15,Computer,3,17,Debit Card,Male,3,4,Laptop & Accessory,2,Single,9,0,15,1,2,11,187,6,71.5,0,0,47,1532.2,0.009929078,0.019797366,27.26888014,0,Mar,2,2,1,1,Returning_Visitor,FALSE
52594,0,9,Mobile Phone,3,7,E wallet,Male,3,4,Laptop & Accessory,3,Divorced,11,0,12,4,7,10,172,3,79,0,0,36,2517,0,0.005405405,27.23866195,0,Mar,2,10,2,2,Returning_Visitor,TRUE
52595,0,14,Mobile Phone,1,13,Debit Card,Female,4,4,Grocery,3,Single,9,0,16,5,2,14,257,2,82.6,0,0,10,352,0,0.007692308,27.19298393,0,Sep,2,2,1,2,Returning_Visitor,TRUE
52596,0,13,Computer,1,15,Debit Card,Female,3,4,Mobile Phone,3,Divorced,3,0,12,1,2,8,163,7,148.6,3,99.6,8,144.9,0,0.021052632,27.14408757,0,Sep,2,2,1,2,Returning_Visitor,FALSE
